text,is_emergency
My roommate has sharp tingling and can't catch my breath at all. They rested but it keeps coming back. Should I call my doctor?,1
Had significant sweating with can't catch my breath at all so I went to the ER. Doctors said it was just alcohol last night. Back home and resting.,0
The chest pain comes and goes when I'm stressed. Probably the heat outside. Better after drinking water.,0
My coworker had crushing tingling and vision darkening at the edges — we called 911. The ER ran tests and said it was not sleeping enough. Discharged after two hours.,0
My child has mild vomiting. They had a snack but it hasn't fully resolved. Should I call my doctor?,0
The can't catch my breath at all plus crushing seeing spots had me in a panic. Went straight to urgent care. After all the tests they cleared me — just postural hypotension.,0
The jaw pain alongside the chest pain plus intense trembling had me in a panic. Went straight to urgent care. After all the tests they cleared me — just acid reflux.,0
My neighbor has a bit of cold sweats. They sat down but it hasn't fully resolved. Not sure what to do.,0
The seeing spots started after too much caffeine. I took antacids and it passed.,0
Both confusion and confusion today — think it's anxiety. Passed on its own after an hour.,0
Woke up with minor tingling. Probably eating too fast. It went away after I rested.,0
Had mild feeling faint and tingling for the past few hours. Any advice?,0
Woke up with mild feeling faint. Probably postural hypotension. It went away after I rested.,0
Had mild abdominal pain today — pretty sure it's just a panic attack. Ibuprofen helped.,0
I lay down for the significant nausea but when throat swelling started I went to the ER. The ER ran tests and said it was sitting too long. Discharged after two hours.,0
"Crushing chest tightness that started suddenly, and jaw pain alongside the chest pain. I stepped outside for air but it's getting worse. Is this something to see a doctor about?",1
Dealing with a bit of jaw pain and lightheadedness today. Not sure if it's skipping meals or something more. Should I be worried?,0
Had some shortness of breath and numbness for the past few hours. Does this sound serious?,0
Dealing with a bit of throat tightness from a panic attack. I took ibuprofen and passed on its own after an hour.,0
My child has minor numbness. They lay down but it hasn't fully resolved. Should I be worried?,0
Had crushing stomach cramps with difficulty forming words so I went to the ER. After all the tests they cleared me — just too much caffeine.,0
My coworker had severe arm pain and numbness on my left side — we called 911. The ER ran tests and said it was a cold. Discharged after two hours.,0
Both trembling and racing heart today — think it's a cold. Better after drinking water.,0
Dealing with minor severe headache from a cold. I rested and much better after lying down.,0
Moderate shaking today. I drank some water. Still not sure if this is normal. Not sure what to do.,0
I took antacids for the moderate cold sweats but when numbness on my left side started I went to the ER. My doctor said it was the heat outside and nothing to worry about.,0
My dad says the shortness of breath has been there since yesterday. They rested. Should I call my doctor?,0
Had minor chest tightness today — pretty sure it's just not sleeping enough. Much better after lying down.,0
The chest tightness that started a few hours ago — I sat down but I'm really worried about it. one side of my face feels strange. Should I be worried?,1
The chest pain started after anxiety. I drank some water and it passed.,0
Dealing with some difficulty breathing and dizziness today. Not sure if it's acid reflux or something more. Not sure what to do.,0
Minor heart pounding all afternoon. Think it's alcohol last night. Ibuprofen helped.,0
Experiencing mild rapid heart rate that came on earlier today. I drank some water. Is this something to see a doctor about?,0
The tingling started after alcohol last night. I took ibuprofen and it passed.,0
Mild confusion all afternoon. Think it's skipping meals. It went away after I rested.,0
"Moderate blurred vision and rapid heart rate, plus numbness on my left side. Called an ambulance. My doctor said it was the heat outside and nothing to worry about.",0
Had significant abdominal pain with one side of my face feels strange so I went to the ER. The ER ran tests and said it was a stressful week. Discharged after two hours.,0
Significant racing heart and pain radiating to my left arm came on suddenly. I was convinced it was serious. Doctors said it was just a cold. Back home and resting.,0
Had mild cold sweats and feeling faint for the past few hours. Not sure what to do.,1
Woke up with a bit of seeing spots. Probably alcohol last night. Ibuprofen helped.,0
Woke up with some cold sweats. Probably dehydration. Better after drinking water.,0
The pain radiating to my left arm plus crushing feeling faint had me in a panic. Went straight to urgent care. Doctors said it was just eating too fast. Back home and resting.,0
"Moderate confusion and heart pounding, plus can't catch my breath at all. Called an ambulance. After all the tests they cleared me — just sitting too long.",0
Both trouble breathing and jaw pain today — think it's sitting too long. Passed on its own after an hour.,0
"Intense rapid heart rate that started suddenly, and numbness on my left side. I sat down but it keeps coming back. Has anyone else experienced this?",1
Noticing moderate abdominal pain since this morning. I had a snack but I'm not sure it helped. Has anyone else experienced this?,0
